source,target,count,label
SAU,FIN,300,Migrants (2015)
SAU,FRA,2400,Migrants (2015)
SAU,DEU,3700,Migrants (2015)
SAU,GRC,400,Migrants (2015)
SAU,HUN,300,Migrants (2015)
SAU,ITA,900,Migrants (2015)
SAU,NLD,1800,Migrants (2015)
SAU,NOR,600,Migrants (2015)
SAU,POL,100,Migrants (2015)
SAU,ESP,800,Migrants (2015)
SAU,SWE,3000,Migrants (2015)
SAU,CHE,900,Migrants (2015)
SAU,GBR,36100,Migrants (2015)
SAU,RUS,200,Migrants (2015)
SAU,BHR,400,Migrants (2015)
SAU,IRQ,600,Migrants (2015)
SAU,JOR,5300,Migrants (2015)
SAU,LBN,1300,Migrants (2015)
SAU,PSE,21700,Migrants (2015)
SAU,QAT,800,Migrants (2015)
SAU,TUR,4400,Migrants (2015)
SAU,ARE,4700,Migrants (2015)
SAU,IND,4400,Migrants (2015)
SAU,LKA,1300,Migrants (2015)
SAU,IDN,2200,Migrants (2015)
SAU,PHL,700,Migrants (2015)
SAU,AUS,15100,Migrants (2015)
SAU,BRA,300,Migrants (2015)
SAU,MEX,100,Migrants (2015)
SAU,VEN,1600,Migrants (2015)
SAU,USA,173,Asylum applicants (2015)
SYR,CAN,24600,Migrants (2015)
SYR,USA,69400,Migrants (2015)
SYR,DZA,5500,Migrants (2015)
SYR,EGY,146800,Migrants (2015)
SYR,MRT,100,Migrants (2015)
SYR,MAR,2000,Migrants (2015)
SYR,ZAF,100,Migrants (2015)
SYR,AUT,3300,Migrants (2015)
SYR,BEL,4400,Migrants (2015)
SYR,BGR,1300,Migrants (2015)
SYR,HRV,100,Migrants (2015)
SYR,CZE,800,Migrants (2015)
SYR,DNK,4300,Migrants (2015)
SYR,FIN,1000,Migrants (2015)
SYR,FRA,16700,Migrants (2015)
SYR,DEU,53000,Migrants (2015)
SYR,GRC,7000,Migrants (2015)
SYR,HUN,1400,Migrants (2015)
SYR,ITA,6000,Migrants (2015)
SYR,MLT,300,Migrants (2015)
SYR,NLD,9700,Migrants (2015)
SYR,NOR,5400,Migrants (2015)
SYR,POL,500,Migrants (2015)
SYR,ROU,2400,Migrants (2015)
SYR,SRB,100,Migrants (2015)
SYR,SVK,200,Migrants (2015)
SYR,ESP,5900,Migrants (2015)
SYR,SWE,69100,Migrants (2015)
SYR,CHE,3600,Migrants (2015)
SYR,GBR,9900,Migrants (2015)
SYR,ARM,2800,Migrants (2015)
SYR,RUS,3200,Migrants (2015)
SYR,UKR,3700,Migrants (2015)
SYR,BHR,3000,Migrants (2015)
SYR,IRQ,246500,Migrants (2015)
SYR,ISR,9400,Migrants (2015)
SYR,JOR,700200,Migrants (2015)
SYR,LBN,1255400,Migrants (2015)
SYR,PSE,4600,Migrants (2015)
SYR,QAT,7100,Migrants (2015)
SYR,SAU,623200,Migrants (2015)
SYR,TUR,1568400,Migrants (2015)
SYR,ARE,35100,Migrants (2015)
SYR,YEM,2900,Migrants (2015)
SYR,IDN,2200,Migrants (2015)
SYR,AUS,10800,Migrants (2015)
SYR,ARG,1100,Migrants (2015)
SYR,BRA,2400,Migrants (2015)
SYR,COL,100,Migrants (2015)
SYR,MEX,100,Migrants (2015)
SYR,VEN,15600,Migrants (2015)
SYR,CAN,544,Asylum applicants (2015)
SYR,USA,1114,Asylum applicants (2015)
SYR,DZA,2111,Asylum applicants (2015)
SYR,EGY,2415,Asylum applicants (2015)
SYR,MRT,239,Asylum applicants (2015)
SYR,SDN,305,Asylum applicants (2015)
SYR,AUT,24352,Asylum applicants (2015)
SYR,BEL,10293,Asylum applicants (2015)
SYR,BGR,5950,Asylum applicants (2015)
SYR,CZE,129,Asylum applicants (2015)
SYR,FIN,836,Asylum applicants (2015)
SYR,FRA,5124,Asylum applicants (2015)
SYR,DEU,158657,Asylum applicants (2015)
SYR,GRC,3316,Asylum applicants (2015)
SYR,HUN,64587,Asylum applicants (2015)
SYR,ITA,506,Asylum applicants (2015)
SYR,MKD,997,Asylum applicants (2015)
SYR,MLT,398,Asylum applicants (2015)
SYR,MNE,996,Asylum applicants (2015)
SYR,NLD,18677,Asylum applicants (2015)
SYR,NOR,10517,Asylum applicants (2015)
SYR,POL,286,Asylum applicants (2015)
SYR,ROU,541,Asylum applicants (2015)
SYR,SRB,301591,Asylum applicants (2015)
SYR,ESP,5724,Asylum applicants (2015)
SYR,SWE,50891,Asylum applicants (2015)
SYR,CHE,4745,Asylum applicants (2015)
SYR,GBR,3036,Asylum applicants (2015)
SYR,ARM,103,Asylum applicants (2015)
SYR,BLR,103,Asylum applicants (2015)
SYR,RUS,1461,Asylum applicants (2015)
SYR,UKR,136,Asylum applicants (2015)
SYR,JOR,7413,Asylum applicants (2015)
SYR,LBN,9059,Asylum applicants (2015)
SYR,KOR,404,Asylum applicants (2015)
SYR,MYS,511,Asylum applicants (2015)
SYR,THA,177,Asylum applicants (2015)
SYR,ARG,159,Asylum applicants (2015)
SYR,BRA,1610,Asylum applicants (2015)
SYR,CAN,1513,Refugees (2015)
SYR,USA,5651,Refugees (2015)
SYR,EGY,117635,Refugees (2015)
SYR,MAR,2619,Refugees (2015)
SYR,SDN,2692,Refugees (2015)
SYR,AUT,14894,Refugees (2015)
SYR,BEL,4239,Refugees (2015)
SYR,BGR,13819,Refugees (2015)
SYR,DNK,12988,Refugees (2015)
SYR,FRA,5179,Refugees (2015)
SYR,DEU,115604,Refugees (2015)
SYR,GRC,9101,Refugees (2015)
SYR,ITA,1460,Refugees (2015)
SYR,MLT,1328,Refugees (2015)
SYR,NLD,16184,Refugees (2015)
SYR,NOR,4121,Refugees (2015)
SYR,ROU,1591,Refugees (2015)
SYR,ESP,1336,Refugees (2015)
SYR,SWE,52707,Refugees (2015)
SYR,CHE,8695,Refugees (2015)
SYR,GBR,6496,Refugees (2015)
SYR,ARM,16611,Refugees (2015)
SYR,RUS,1304,Refugees (2015)
SYR,IRQ,244642,Refugees (2015)
SYR,JOR,628223,Refugees (2015)
SYR,LBN,1062690,Refugees (2015)
SYR,TUR,2503549,Refugees (2015)
SYR,YEM,3011,Refugees (2015)
SYR,BRA,2271,Refugees (2015)
TUR,CAN,29400,Migrants (2015)
TUR,USA,107600,Migrants (2015)
TUR,EGY,900,Migrants (2015)
TUR,ZAF,1200,Migrants (2015)
TUR,ALB,2100,Migrants (2015)
TUR,AUT,184800,Migrants (2015)
TUR,BEL,43600,Migrants (2015)
TUR,BGR,6500,Migrants (2015)
TUR,CZE,1500,Migrants (2015)
TUR,DNK,34300,Migrants (2015)
TUR,FIN,7800,Migrants (2015)
TUR,FRA,297400,Migrants (2015)
TUR,DEU,1655900,Migrants (2015)
TUR,GRC,33400,Migrants (2015)
TUR,HUN,2100,Migrants (2015)
TUR,ITA,20400,Migrants (2015)
TUR,MKD,19900,Migrants (2015)
TUR,MLT,200,Migrants (2015)
TUR,NLD,199500,Migrants (2015)
TUR,NOR,11100,Migrants (2015)
TUR,POL,800,Migrants (2015)
TUR,PRT,200,Migrants (2015)
TUR,ROU,5500,Migrants (2015)
TUR,SRB,300,Migrants (2015)
TUR,SVK,300,Migrants (2015)
TUR,SVN,100,Migrants (2015)
TUR,ESP,3900,Migrants (2015)
TUR,SWE,47100,Migrants (2015)
TUR,CHE,84400,Migrants (2015)
TUR,GBR,100900,Migrants (2015)
TUR,ARM,500,Migrants (2015)
TUR,AZE,2100,Migrants (2015)
TUR,KAZ,46800,Migrants (2015)
TUR,RUS,10200,Migrants (2015)
TUR,UKR,1300,Migrants (2015)
TUR,BHR,2100,Migrants (2015)
TUR,IRQ,17500,Migrants (2015)
TUR,ISR,27900,Migrants (2015)
TUR,JOR,1000,Migrants (2015)
TUR,LBN,200,Migrants (2015)
TUR,QAT,5000,Migrants (2015)
TUR,ARE,25000,Migrants (2015)
TUR,IND,100,Migrants (2015)
TUR,IRN,2400,Migrants (2015)
TUR,PHL,800,Migrants (2015)
TUR,AUS,43000,Migrants (2015)
TUR,ARG,600,Migrants (2015)
TUR,BRA,400,Migrants (2015)
TUR,MEX,200,Migrants (2015)
TUR,VEN,100,Migrants (2015)
TUR,CAN,262,Asylum applicants (2015)
TUR,USA,130,Asylum applicants (2015)
TUR,AUT,193,Asylum applicants (2015)
TUR,BEL,186,Asylum applicants (2015)
TUR,FRA,1030,Asylum applicants (2015)
TUR,DEU,1500,Asylum applicants (2015)
TUR,HUN,292,Asylum applicants (2015)
TUR,ITA,260,Asylum applicants (2015)
TUR,SWE,221,Asylum applicants (2015)
TUR,CHE,424,Asylum applicants (2015)
TUR,GBR,451,Asylum applicants (2015)
TUR,IRQ,160,Asylum applicants (2015)
TUR,JPN,926,Asylum applicants (2015)
TUR,CAN,1991,Refugees (2015)
TUR,AUT,1125,Refugees (2015)
TUR,FRA,10652,Refugees (2015)
TUR,DEU,20281,Refugees (2015)
TUR,ITA,2482,Refugees (2015)
TUR,CHE,3544,Refugees (2015)
TUR,IRQ,15557,Refugees (2015)
ARE,CAN,16600,Migrants (2015)
ARE,USA,11100,Migrants (2015)
ARE,EGY,700,Migrants (2015)
ARE,ZAF,100,Migrants (2015)
ARE,AUT,100,Migrants (2015)
ARE,DNK,300,Migrants (2015)
ARE,FIN,100,Migrants (2015)
ARE,FRA,700,Migrants (2015)
ARE,HUN,200,Migrants (2015)
ARE,ITA,300,Migrants (2015)
ARE,NLD,700,Migrants (2015)
ARE,NOR,400,Migrants (2015)
ARE,POL,100,Migrants (2015)
ARE,ESP,300,Migrants (2015)
ARE,SWE,1400,Migrants (2015)
ARE,CHE,400,Migrants (2015)
ARE,GBR,12300,Migrants (2015)
ARE,RUS,300,Migrants (2015)
ARE,BHR,4000,Migrants (2015)
ARE,IRQ,200,Migrants (2015)
ARE,JOR,200,Migrants (2015)
ARE,PSE,10800,Migrants (2015)
ARE,QAT,9600,Migrants (2015)
ARE,IND,11900,Migrants (2015)
ARE,LKA,1600,Migrants (2015)
ARE,PHL,400,Migrants (2015)
ARE,AUS,7100,Migrants (2015)
YEM,CAN,2100,Migrants (2015)
YEM,USA,40800,Migrants (2015)
YEM,DZA,4200,Migrants (2015)
YEM,EGY,6300,Migrants (2015)
YEM,ETH,100,Migrants (2015)
YEM,BEL,100,Migrants (2015)
YEM,CZE,100,Migrants (2015)
YEM,DNK,100,Migrants (2015)
YEM,FRA,400,Migrants (2015)
YEM,DEU,2800,Migrants (2015)
YEM,HUN,200,Migrants (2015)
YEM,ITA,200,Migrants (2015)
YEM,NLD,400,Migrants (2015)
YEM,NOR,300,Migrants (2015)
YEM,POL,100,Migrants (2015)
YEM,ESP,100,Migrants (2015)
YEM,SWE,1300,Migrants (2015)
YEM,CHE,400,Migrants (2015)
YEM,GBR,19400,Migrants (2015)
YEM,RUS,600,Migrants (2015)
YEM,BHR,15000,Migrants (2015)
YEM,IRQ,2000,Migrants (2015)
YEM,ISR,30800,Migrants (2015)
YEM,JOR,2500,Migrants (2015)
YEM,LBN,600,Migrants (2015)
YEM,PSE,1400,Migrants (2015)
YEM,QAT,34800,Migrants (2015)
YEM,SAU,582800,Migrants (2015)
YEM,TUR,100,Migrants (2015)
YEM,ARE,173400,Migrants (2015)
YEM,AUS,600,Migrants (2015)
YEM,CAN,164,Asylum applicants (2015)
YEM,USA,409,Asylum applicants (2015)
YEM,EGY,1132,Asylum applicants (2015)
YEM,ETH,226,Asylum applicants (2015)
YEM,SOM,168,Asylum applicants (2015)
YEM,SDN,636,Asylum applicants (2015)
YEM,AUT,128,Asylum applicants (2015)
YEM,DEU,328,Asylum applicants (2015)
YEM,SRB,237,Asylum applicants (2015)
YEM,SWE,410,Asylum applicants (2015)
YEM,GBR,139,Asylum applicants (2015)
YEM,JOR,2923,Asylum applicants (2015)
YEM,TUR,131,Asylum applicants (2015)
YEM,IND,196,Asylum applicants (2015)
YEM,IDN,142,Asylum applicants (2015)
YEM,MYS,634,Asylum applicants (2015)
YEM,ETH,1088,Refugees (2015)
YEM,SOM,5183,Refugees (2015)
AFG,CAN,45700,Migrants (2015)
AFG,USA,63200,Migrants (2015)
AFG,EGY,200,Migrants (2015)
AFG,AUT,8600,Migrants (2015)
AFG,BEL,10600,Migrants (2015)
AFG,BGR,300,Migrants (2015)
AFG,CZE,400,Migrants (2015)
AFG,DNK,12200,Migrants (2015)
AFG,FIN,4800,Migrants (2015)
AFG,FRA,4700,Migrants (2015)
AFG,DEU,99600,Migrants (2015)
AFG,GRC,6300,Migrants (2015)
AFG,HUN,1300,Migrants (2015)
AFG,ITA,6500,Migrants (2015)
AFG,NLD,33800,Migrants (2015)
AFG,NOR,13200,Migrants (2015)
AFG,POL,100,Migrants (2015)
AFG,SVK,100,Migrants (2015)
AFG,ESP,400,Migrants (2015)
AFG,SWE,29000,Migrants (2015)
AFG,CHE,4600,Migrants (2015)
AFG,GBR,68200,Migrants (2015)
AFG,AZE,100,Migrants (2015)
AFG,BLR,200,Migrants (2015)
AFG,RUS,5000,Migrants (2015)
AFG,UKR,2100,Migrants (2015)
AFG,BHR,600,Migrants (2015)
AFG,IRQ,300,Migrants (2015)
AFG,ISR,2500,Migrants (2015)
AFG,QAT,1500,Migrants (2015)
AFG,SAU,364300,Migrants (2015)
AFG,SYR,1700,Migrants (2015)
AFG,TUR,13600,Migrants (2015)
AFG,ARE,7500,Migrants (2015)
AFG,IND,8000,Migrants (2015)
AFG,IRN,2348300,Migrants (2015)
AFG,PAK,1618600,Migrants (2015)
AFG,LKA,100,Migrants (2015)
AFG,MYS,400,Migrants (2015)
AFG,PHL,1200,Migrants (2015)
AFG,AUS,37400,Migrants (2015)
AFG,COL,100,Migrants (2015)
AFG,CAN,463,Asylum applicants (2015)
AFG,USA,298,Asylum applicants (2015)
AFG,AUT,25220,Asylum applicants (2015)
AFG,BEL,7732,Asylum applicants (2015)
AFG,BGR,6163,Asylum applicants (2015)
AFG,FIN,3283,Asylum applicants (2015)
AFG,FRA,2456,Asylum applicants (2015)
AFG,DEU,31382,Asylum applicants (2015)
AFG,GRC,1542,Asylum applicants (2015)
AFG,HUN,46227,Asylum applicants (2015)
AFG,ITA,3986,Asylum applicants (2015)
AFG,MKD,358,Asylum applicants (2015)
AFG,NLD,2550,Asylum applicants (2015)
AFG,NOR,6916,Asylum applicants (2015)
AFG,SRB,160831,Asylum applicants (2015)
AFG,SWE,41285,Asylum applicants (2015)
AFG,CHE,7831,Asylum applicants (2015)
AFG,GBR,3584,Asylum applicants (2015)
AFG,AZE,237,Asylum applicants (2015)
AFG,KAZ,312,Asylum applicants (2015)
AFG,RUS,913,Asylum applicants (2015)
AFG,UKR,607,Asylum applicants (2015)
AFG,SYR,145,Asylum applicants (2015)
AFG,TUR,63443,Asylum applicants (2015)
AFG,IND,2696,Asylum applicants (2015)
AFG,PAK,6487,Asylum applicants (2015)
AFG,LKA,117,Asylum applicants (2015)
AFG,IDN,1315,Asylum applicants (2015)
AFG,MYS,234,Asylum applicants (2015)
AFG,AUS,542,Asylum applicants (2015)
AFG,CAN,2890,Refugees (2015)
AFG,USA,1361,Refugees (2015)
AFG,AUT,17458,Refugees (2015)
AFG,BEL,2934,Refugees (2015)
AFG,DNK,2166,Refugees (2015)
AFG,FIN,1406,Refugees (2015)
AFG,FRA,4397,Refugees (2015)
AFG,DEU,30026,Refugees (2015)
AFG,GRC,5223,Refugees (2015)
AFG,ITA,12203,Refugees (2015)
AFG,NLD,5803,Refugees (2015)
AFG,NOR,5684,Refugees (2015)
AFG,SWE,13064,Refugees (2015)
AFG,CHE,4686,Refugees (2015)
AFG,GBR,9354,Refugees (2015)
AFG,UKR,1520,Refugees (2015)
AFG,SYR,1213,Refugees (2015)
AFG,TUR,3846,Refugees (2015)
AFG,IND,10196,Refugees (2015)
AFG,IRN,951142,Refugees (2015)
AFG,PAK,1560592,Refugees (2015)
AFG,IDN,2890,Refugees (2015)
AFG,AUS,7785,Refugees (2015)
BGD,CAN,51200,Migrants (2015)
BGD,USA,186000,Migrants (2015)
BGD,EGY,200,Migrants (2015)
BGD,ZAF,2900,Migrants (2015)
BGD,UGA,100,Migrants (2015)
BGD,AUT,2700,Migrants (2015)
BGD,BEL,2300,Migrants (2015)
BGD,BGR,500,Migrants (2015)
BGD,CZE,100,Migrants (2015)
BGD,DNK,1000,Migrants (2015)
BGD,FIN,2300,Migrants (2015)
BGD,FRA,4900,Migrants (2015)
BGD,DEU,7500,Migrants (2015)
BGD,GRC,9800,Migrants (2015)
BGD,ITA,97000,Migrants (2015)
BGD,NLD,1300,Migrants (2015)
BGD,NOR,1000,Migrants (2015)
BGD,POL,100,Migrants (2015)
BGD,PRT,1400,Migrants (2015)
BGD,ROU,100,Migrants (2015)
BGD,ESP,10000,Migrants (2015)
BGD,SWE,7300,Migrants (2015)
BGD,CHE,2100,Migrants (2015)
BGD,GBR,230100,Migrants (2015)
BGD,RUS,400,Migrants (2015)
BGD,BHR,78300,Migrants (2015)
BGD,JOR,12200,Migrants (2015)
BGD,LBN,3000,Migrants (2015)
BGD,QAT,160100,Migrants (2015)
BGD,SAU,967200,Migrants (2015)
BGD,TUR,300,Migrants (2015)
BGD,ARE,906400,Migrants (2015)
BGD,IND,3171000,Migrants (2015)
BGD,LKA,600,Migrants (2015)
BGD,CHN,4000,Migrants (2015)
BGD,HKG,400,Migrants (2015)
BGD,JPN,8800,Migrants (2015)
BGD,KOR,13700,Migrants (2015)
BGD,MYS,358400,Migrants (2015)
BGD,MMR,1000,Migrants (2015)
BGD,PHL,100,Migrants (2015)
BGD,SGP,80700,Migrants (2015)
BGD,THA,1000,Migrants (2015)
BGD,VNM,7800,Migrants (2015)
BGD,AUS,37000,Migrants (2015)
BGD,CAN,210,Asylum applicants (2015)
BGD,USA,1541,Asylum applicants (2015)
BGD,ZAF,3331,Asylum applicants (2015)
BGD,AUT,709,Asylum applicants (2015)
BGD,FRA,3361,Asylum applicants (2015)
BGD,DEU,808,Asylum applicants (2015)
BGD,GRC,536,Asylum applicants (2015)
BGD,HUN,4059,Asylum applicants (2015)
BGD,ITA,6017,Asylum applicants (2015)
BGD,NOR,178,Asylum applicants (2015)
BGD,SRB,2043,Asylum applicants (2015)
BGD,SWE,322,Asylum applicants (2015)
BGD,GBR,1857,Asylum applicants (2015)
BGD,JPN,244,Asylum applicants (2015)
BGD,KOR,388,Asylum applicants (2015)
BGD,IDN,110,Asylum applicants (2015)
BGD,AUS,216,Asylum applicants (2015)
BGD,BRA,793,Asylum applicants (2015)
BGD,CAN,1112,Refugees (2015)
BGD,USA,1121,Refugees (2015)
BGD,FRA,3960,Refugees (2015)
BGD,ITA,2545,Refugees (2015)
IND,CAN,621400,Migrants (2015)
IND,USA,1969200,Migrants (2015)
IND,EGY,1300,Migrants (2015)
IND,ERI,100,Migrants (2015)
IND,MOZ,2400,Migrants (2015)
IND,ZAF,43200,Migrants (2015)
IND,SSD,1400,Migrants (2015)
IND,SDN,1200,Migrants (2015)
IND,TZA,8000,Migrants (2015)
IND,UGA,4000,Migrants (2015)
IND,AUT,13500,Migrants (2015)
IND,BEL,10300,Migrants (2015)
IND,BGR,100,Migrants (2015)
IND,CZE,1500,Migrants (2015)
IND,DNK,9600,Migrants (2015)
IND,FIN,6300,Migrants (2015)
IND,FRA,48000,Migrants (2015)
IND,DEU,68200,Migrants (2015)
IND,GRC,10100,Migrants (2015)
IND,HUN,1000,Migrants (2015)
IND,ITA,136400,Migrants (2015)
IND,MLT,300,Migrants (2015)
IND,NLD,22700,Migrants (2015)
IND,NOR,11900,Migrants (2015)
IND,POL,800,Migrants (2015)
IND,PRT,7500,Migrants (2015)
IND,SRB,200,Migrants (2015)
IND,SVK,100,Migrants (2015)
IND,SVN,100,Migrants (2015)
IND,ESP,33400,Migrants (2015)
IND,SWE,22400,Migrants (2015)
IND,CHE,19000,Migrants (2015)
IND,GBR,776600,Migrants (2015)
IND,RUS,5700,Migrants (2015)
IND,UKR,3800,Migrants (2015)
IND,BHR,302600,Migrants (2015)
IND,IRQ,200,Migrants (2015)
IND,ISR,18900,Migrants (2015)
IND,JOR,6200,Migrants (2015)
IND,LBN,1500,Migrants (2015)
IND,QAT,645500,Migrants (2015)
IND,SAU,1894300,Migrants (2015)
IND,TUR,500,Migrants (2015)
IND,ARE,3499300,Migrants (2015)
IND,BGD,34400,Migrants (2015)
IND,PAK,2000900,Migrants (2015)
IND,LKA,10400,Migrants (2015)
IND,CHN,8900,Migrants (2015)
IND,HKG,18000,Migrants (2015)
IND,JPN,22600,Migrants (2015)
IND,KOR,7000,Migrants (2015)
IND,IDN,11600,Migrants (2015)
IND,MYS,132600,Migrants (2015)
IND,MMR,26200,Migrants (2015)
IND,PHL,10600,Migrants (2015)
IND,SGP,150000,Migrants (2015)
IND,THA,7900,Migrants (2015)
IND,VNM,1900,Migrants (2015)
IND,AUS,389900,Migrants (2015)
IND,BRA,1000,Migrants (2015)
IND,COL,100,Migrants (2015)
IND,ECU,200,Migrants (2015)
IND,MEX,1100,Migrants (2015)
IND,PER,200,Migrants (2015)
IND,VEN,200,Migrants (2015)
IND,CAN,374,Asylum applicants (2015)
IND,USA,3650,Asylum applicants (2015)
IND,ZAF,2064,Asylum applicants (2015)
IND,AUT,370,Asylum applicants (2015)
IND,FRA,129,Asylum applicants (2015)
IND,DEU,1834,Asylum applicants (2015)
IND,HUN,345,Asylum applicants (2015)
IND,ITA,254,Asylum applicants (2015)
IND,SRB,104,Asylum applicants (2015)
IND,GBR,1442,Asylum applicants (2015)
IND,JPN,229,Asylum applicants (2015)
IND,KOR,295,Asylum applicants (2015)
IND,AUS,644,Asylum applicants (2015)
IND,CAN,3712,Refugees (2015)
IND,USA,4581,Refugees (2015)
IRN,CAN,136600,Migrants (2015)
IRN,USA,371800,Migrants (2015)
IRN,EGY,100,Migrants (2015)
IRN,ZAF,700,Migrants (2015)
IRN,AUT,15400,Migrants (2015)
IRN,BEL,6200,Migrants (2015)
IRN,BGR,200,Migrants (2015)
IRN,CZE,400,Migrants (2015)
IRN,DNK,14100,Migrants (2015)
IRN,FIN,6900,Migrants (2015)
IRN,FRA,22700,Migrants (2015)
IRN,DEU,137500,Migrants (2015)
IRN,GRC,1900,Migrants (2015)
IRN,HUN,2100,Migrants (2015)
IRN,ITA,14400,Migrants (2015)
IRN,NLD,29400,Migrants (2015)
IRN,NOR,16100,Migrants (2015)
IRN,POL,200,Migrants (2015)
IRN,PRT,100,Migrants (2015)
IRN,ROU,1200,Migrants (2015)
IRN,SVK,100,Migrants (2015)
IRN,ESP,5800,Migrants (2015)
IRN,SWE,69900,Migrants (2015)
IRN,CHE,9300,Migrants (2015)
IRN,GBR,91000,Migrants (2015)
IRN,ARM,8700,Migrants (2015)
IRN,AZE,1500,Migrants (2015)
IRN,RUS,2000,Migrants (2015)
IRN,UKR,2100,Migrants (2015)
IRN,IRQ,14400,Migrants (2015)
IRN,ISR,52300,Migrants (2015)
IRN,JOR,100,Migrants (2015)
IRN,TUR,16300,Migrants (2015)
IRN,IND,1700,Migrants (2015)
IRN,PAK,2300,Migrants (2015)
IRN,LKA,100,Migrants (2015)
IRN,JPN,3900,Migrants (2015)
IRN,PHL,500,Migrants (2015)
IRN,AUS,48600,Migrants (2015)
IRN,ARG,100,Migrants (2015)
IRN,BRA,600,Migrants (2015)
IRN,COL,100,Migrants (2015)
IRN,ECU,100,Migrants (2015)
IRN,MEX,300,Migrants (2015)
IRN,CAN,156,Asylum applicants (2015)
IRN,USA,1011,Asylum applicants (2015)
IRN,ALB,482,Asylum applicants (2015)
IRN,AUT,3374,Asylum applicants (2015)
IRN,BEL,450,Asylum applicants (2015)
IRN,BGR,169,Asylum applicants (2015)
IRN,FIN,583,Asylum applicants (2015)
IRN,FRA,270,Asylum applicants (2015)
IRN,DEU,5394,Asylum applicants (2015)
IRN,GRC,190,Asylum applicants (2015)
IRN,HUN,1792,Asylum applicants (2015)
IRN,ITA,261,Asylum applicants (2015)
IRN,NLD,1884,Asylum applicants (2015)
IRN,NOR,1311,Asylum applicants (2015)
IRN,SRB,11579,Asylum applicants (2015)
IRN,SWE,4267,Asylum applicants (2015)
IRN,CHE,623,Asylum applicants (2015)
IRN,GBR,4786,Asylum applicants (2015)
IRN,IRQ,114,Asylum applicants (2015)
IRN,SYR,427,Asylum applicants (2015)
IRN,TUR,11383,Asylum applicants (2015)
IRN,AUS,816,Asylum applicants (2015)
IRN,CAN,2639,Refugees (2015)
IRN,USA,5216,Refugees (2015)
IRN,AUT,3379,Refugees (2015)
IRN,DNK,2009,Refugees (2015)
IRN,FRA,2417,Refugees (2015)
IRN,DEU,19763,Refugees (2015)
IRN,ITA,1573,Refugees (2015)
IRN,NLD,4125,Refugees (2015)
IRN,NOR,1487,Refugees (2015)
IRN,SWE,4232,Refugees (2015)
IRN,CHE,1604,Refugees (2015)
IRN,GBR,12667,Refugees (2015)
IRN,IRQ,8231,Refugees (2015)
IRN,TUR,5262,Refugees (2015)
IRN,AUS,5201,Refugees (2015)
PAK,CAN,175200,Migrants (2015)
PAK,USA,325400,Migrants (2015)
PAK,EGY,600,Migrants (2015)
PAK,MOZ,1200,Migrants (2015)
PAK,ZAF,10700,Migrants (2015)
PAK,TZA,600,Migrants (2015)
PAK,UGA,600,Migrants (2015)
PAK,AUT,4800,Migrants (2015)
PAK,BEL,7400,Migrants (2015)
PAK,CZE,500,Migrants (2015)
PAK,DNK,13000,Migrants (2015)
PAK,FIN,2500,Migrants (2015)
PAK,FRA,23700,Migrants (2015)
PAK,DEU,50100,Migrants (2015)
PAK,GRC,31200,Migrants (2015)
PAK,HUN,300,Migrants (2015)
PAK,ITA,84700,Migrants (2015)
PAK,MLT,200,Migrants (2015)
PAK,NLD,12100,Migrants (2015)
PAK,NOR,19300,Migrants (2015)
PAK,POL,200,Migrants (2015)
PAK,PRT,1800,Migrants (2015)
PAK,ROU,400,Migrants (2015)
PAK,ESP,56100,Migrants (2015)
PAK,SWE,11400,Migrants (2015)
PAK,CHE,4400,Migrants (2015)
PAK,GBR,540400,Migrants (2015)
PAK,RUS,700,Migrants (2015)
PAK,BHR,74700,Migrants (2015)
PAK,IRQ,600,Migrants (2015)
PAK,JOR,3400,Migrants (2015)
PAK,LBN,800,Migrants (2015)
PAK,QAT,133200,Migrants (2015)
PAK,SAU,1123200,Migrants (2015)
PAK,TUR,1100,Migrants (2015)
PAK,ARE,863800,Migrants (2015)
PAK,AFG,348300,Migrants (2015)
PAK,IND,1106200,Migrants (2015)
PAK,IRN,28400,Migrants (2015)
PAK,LKA,800,Migrants (2015)
PAK,CHN,4400,Migrants (2015)
PAK,HKG,7500,Migrants (2015)
PAK,JPN,11100,Migrants (2015)
PAK,KOR,12200,Migrants (2015)
PAK,IDN,7900,Migrants (2015)
PAK,MYS,26800,Migrants (2015)
PAK,MMR,2900,Migrants (2015)
PAK,PHL,400,Migrants (2015)
PAK,SGP,129200,Migrants (2015)
PAK,THA,2000,Migrants (2015)
PAK,VNM,500,Migrants (2015)
PAK,AUS,43900,Migrants (2015)
PAK,BRA,300,Migrants (2015)
PAK,MEX,100,Migrants (2015)
PAK,CAN,912,Asylum applicants (2015)
PAK,USA,1068,Asylum applicants (2015)
PAK,ZAF,2596,Asylum applicants (2015)
PAK,UGA,197,Asylum applicants (2015)
PAK,AUT,2893,Asylum applicants (2015)
PAK,BEL,339,Asylum applicants (2015)
PAK,BGR,568,Asylum applicants (2015)
PAK,FRA,1814,Asylum applicants (2015)
PAK,DEU,8199,Asylum applicants (2015)
PAK,GRC,1502,Asylum applicants (2015)
PAK,HUN,15157,Asylum applicants (2015)
PAK,ITA,10287,Asylum applicants (2015)
PAK,NLD,156,Asylum applicants (2015)
PAK,NOR,438,Asylum applicants (2015)
PAK,SRB,9090,Asylum applicants (2015)
PAK,ESP,110,Asylum applicants (2015)
PAK,SWE,512,Asylum applicants (2015)
