source,target,count,label
CAN,HTI,28,2005-2010
CAN,HTI,59,2000-2005
CAN,HTI,295,1995-2000
CAN,HTI,123,1990-1995
CAN,JAM,51,2005-2010
CAN,JAM,65,2000-2005
CAN,JAM,500,1995-2000
CAN,JAM,129,1990-1995
CAN,LCA,16,2005-2010
CAN,LCA,15,2000-2005
CAN,LCA,56,1995-2000
CAN,LCA,13,1990-1995
CAN,MEX,129,2005-2010
CAN,MEX,0,2000-2005
CAN,MEX,11773,1995-2000
CAN,MEX,1239,1990-1995
CAN,PAN,124,2005-2010
CAN,PAN,109,2000-2005
CAN,PAN,349,1995-2000
CAN,PAN,110,1990-1995
CAN,PRY,41,2005-2010
CAN,PRY,48,2000-2005
CAN,PRY,5,1995-2000
CAN,PRY,84,1990-1995
CAN,VCT,14,2005-2010
CAN,VCT,14,2000-2005
CAN,VCT,76,1995-2000
CAN,VCT,32,1990-1995
CAN,VEN,34,2005-2010
CAN,VEN,348,2000-2005
CAN,VEN,184,1995-2000
CAN,VEN,89,1990-1995
USA,ABW,581,2005-2010
USA,ABW,1443,2000-2005
USA,ABW,25,1995-2000
USA,ABW,2932,1990-1995
USA,ARG,21,2005-2010
USA,ARG,0,2000-2005
USA,ARG,1,1995-2000
USA,ARG,1643,1990-1995
USA,BHS,27,2005-2010
USA,BHS,195,2000-2005
USA,BHS,1,1995-2000
USA,BHS,403,1990-1995
USA,BLZ,1069,2005-2010
USA,BLZ,727,2000-2005
USA,BLZ,0,1995-2000
USA,BLZ,0,1990-1995
USA,BOL,2505,2005-2010
USA,BOL,2446,2000-2005
USA,BOL,23,1995-2000
USA,BOL,552,1990-1995
USA,BRA,6442,2005-2010
USA,BRA,4632,2000-2005
USA,BRA,233,1995-2000
USA,BRA,8027,1990-1995
USA,BRB,575,2005-2010
USA,BRB,514,2000-2005
USA,BRB,36,1995-2000
USA,BRB,272,1990-1995
USA,CHL,1728,2005-2010
USA,CHL,2088,2000-2005
USA,CHL,207,1995-2000
USA,CHL,5575,1990-1995
USA,COL,7143,2005-2010
USA,COL,7535,2000-2005
USA,COL,452,1995-2000
USA,COL,2224,1990-1995
USA,CRI,1423,2005-2010
USA,CRI,1495,2000-2005
USA,CRI,409,1995-2000
USA,CRI,1016,1990-1995
USA,CUB,20,2005-2010
USA,CUB,49,2000-2005
USA,CUB,0,1995-2000
USA,CUB,0,1990-1995
USA,DOM,1338,2005-2010
USA,DOM,1316,2000-2005
USA,DOM,579,1995-2000
USA,DOM,3415,1990-1995
USA,ECU,29496,2005-2010
USA,ECU,24928,2000-2005
USA,ECU,0,1995-2000
USA,ECU,3674,1990-1995
USA,GLP,118,2005-2010
USA,GLP,234,2000-2005
USA,GLP,0,1995-2000
USA,GLP,77,1990-1995
USA,GRD,14,2005-2010
USA,GRD,19,2000-2005
USA,GRD,0,1995-2000
USA,GRD,14,1990-1995
USA,GTM,1663,2005-2010
USA,GTM,419,2000-2005
USA,GTM,0,1995-2000
USA,GTM,0,1990-1995
USA,GUY,402,2005-2010
USA,GUY,367,2000-2005
USA,GUY,48,1995-2000
USA,GUY,256,1990-1995
USA,HND,561,2005-2010
USA,HND,25,2000-2005
USA,HND,379,1995-2000
USA,HND,1226,1990-1995
USA,HTI,561,2005-2010
USA,HTI,894,2000-2005
USA,HTI,150,1995-2000
USA,HTI,858,1990-1995
USA,JAM,1709,2005-2010
USA,JAM,1770,2000-2005
USA,JAM,467,1995-2000
USA,JAM,1506,1990-1995
USA,LCA,241,2005-2010
USA,LCA,218,2000-2005
USA,LCA,24,1995-2000
USA,LCA,77,1990-1995
USA,MEX,193379,2005-2010
USA,MEX,131933,2000-2005
USA,MEX,34941,1995-2000
USA,MEX,101284,1990-1995
USA,NIC,2,2005-2010
USA,NIC,0,2000-2005
USA,NIC,0,1995-2000
USA,NIC,0,1990-1995
USA,PAN,3529,2005-2010
USA,PAN,2839,2000-2005
USA,PAN,286,1995-2000
USA,PAN,1262,1990-1995
USA,PRY,693,2005-2010
USA,PRY,714,2000-2005
USA,PRY,19,1995-2000
USA,PRY,558,1990-1995
USA,SLV,508,2005-2010
USA,SLV,60,2000-2005
USA,SLV,0,1995-2000
USA,SLV,0,1990-1995
USA,SUR,1007,2005-2010
USA,SUR,1354,2000-2005
USA,SUR,6,1995-2000
USA,SUR,1026,1990-1995
USA,TTO,651,2005-2010
USA,TTO,571,2000-2005
USA,TTO,242,1995-2000
USA,TTO,1132,1990-1995
USA,URY,860,2005-2010
USA,URY,590,2000-2005
USA,URY,0,1995-2000
USA,URY,25,1990-1995
USA,VCT,166,2005-2010
USA,VCT,150,2000-2005
USA,VCT,19,1995-2000
USA,VCT,108,1990-1995
USA,VEN,16664,2005-2010
USA,VEN,19077,2000-2005
USA,VEN,37,1995-2000
USA,VEN,1569,1990-1995
BEN,CAN,80,2005-2010
BEN,CAN,0,2000-2005
BEN,CAN,116,1995-2000
BEN,CAN,0,1990-1995
BEN,USA,23,2005-2010
BEN,USA,0,2000-2005
BEN,USA,129,1995-2000
BEN,USA,0,1990-1995
BFA,CAN,720,2005-2010
BFA,CAN,995,2000-2005
BFA,CAN,441,1995-2000
BFA,CAN,64,1990-1995
BFA,USA,1368,2005-2010
BFA,USA,3716,2000-2005
BFA,USA,1506,1995-2000
BFA,USA,0,1990-1995
BWA,CAN,156,2005-2010
BWA,CAN,112,2000-2005
BWA,CAN,35,1995-2000
BWA,CAN,0,1990-1995
BWA,USA,137,2005-2010
BWA,USA,105,2000-2005
BWA,USA,304,1995-2000
BWA,USA,0,1990-1995
CAF,CAN,20,2005-2010
CAF,CAN,56,2000-2005
CAF,CAN,89,1995-2000
CAF,CAN,0,1990-1995
CAF,USA,6,2005-2010
CAF,USA,112,2000-2005
CAF,USA,287,1995-2000
CAF,USA,0,1990-1995
CIV,CAN,4673,2005-2010
CIV,CAN,6508,2000-2005
CIV,CAN,2404,1995-2000
CIV,CAN,0,1990-1995
CIV,USA,18514,2005-2010
CIV,USA,32965,2000-2005
CIV,USA,16646,1995-2000
CIV,USA,240,1990-1995
CMR,CAN,1421,2005-2010
CMR,CAN,768,2000-2005
CMR,CAN,1059,1995-2000
CMR,CAN,282,1990-1995
CMR,USA,19816,2005-2010
CMR,USA,14247,2000-2005
CMR,USA,6037,1995-2000
CMR,USA,770,1990-1995
COD,CAN,92,2005-2010
COD,CAN,2742,2000-2005
COD,CAN,11367,1995-2000
COD,CAN,0,1990-1995
COD,USA,225,2005-2010
COD,USA,321,2000-2005
COD,USA,7895,1995-2000
COD,USA,0,1990-1995
COG,CAN,54,2005-2010
COG,CAN,268,2000-2005
COG,CAN,626,1995-2000
COG,CAN,1,1990-1995
COM,CAN,5,2005-2010
COM,CAN,3,2000-2005
COM,CAN,9,1995-2000
COM,CAN,0,1990-1995
CPV,CAN,11,2005-2010
CPV,CAN,2,2000-2005
CPV,CAN,115,1995-2000
CPV,CAN,46,1990-1995
CPV,USA,1427,2005-2010
CPV,USA,1,2000-2005
CPV,USA,7340,1995-2000
CPV,USA,0,1990-1995
DJI,CAN,130,2005-2010
DJI,CAN,117,2000-2005
DJI,CAN,0,1995-2000
DJI,CAN,266,1990-1995
DJI,USA,5,2005-2010
DJI,USA,4,2000-2005
DJI,USA,0,1995-2000
DJI,USA,95,1990-1995
DZA,CAN,1761,2005-2010
DZA,CAN,310,2000-2005
DZA,CAN,10429,1995-2000
DZA,CAN,5752,1990-1995
EGY,CAN,8647,2005-2010
EGY,CAN,11757,2000-2005
EGY,CAN,31210,1995-2000
EGY,CAN,18439,1990-1995
EGY,USA,26385,2005-2010
EGY,USA,38436,2000-2005
EGY,USA,126877,1995-2000
EGY,USA,54838,1990-1995
ERI,CAN,5,2005-2010
ERI,CAN,0,2000-2005
ERI,CAN,41,1995-2000
ERI,CAN,1477,1990-1995
ERI,USA,13,2005-2010
ERI,USA,0,2000-2005
ERI,USA,686,1995-2000
ERI,USA,5892,1990-1995
ETH,CAN,6672,2005-2010
ETH,CAN,8301,2000-2005
ETH,CAN,4005,1995-2000
ETH,CAN,8,1990-1995
ETH,USA,57079,2005-2010
ETH,USA,69560,2000-2005
ETH,USA,30222,1995-2000
ETH,USA,0,1990-1995
GAB,CAN,520,2005-2010
GAB,CAN,364,2000-2005
GAB,CAN,298,1995-2000
GAB,CAN,8,1990-1995
GAB,USA,159,2005-2010
GAB,USA,131,2000-2005
GAB,USA,158,1995-2000
GAB,USA,0,1990-1995
GHA,CAN,4940,2005-2010
GHA,CAN,2890,2000-2005
GHA,CAN,3279,1995-2000
GHA,CAN,11,1990-1995
GHA,USA,41874,2005-2010
GHA,USA,24211,2000-2005
GHA,USA,18408,1995-2000
GHA,USA,49,1990-1995
GIN,CAN,2574,2005-2010
GIN,CAN,962,2000-2005
GIN,CAN,801,1995-2000
GIN,CAN,0,1990-1995
GIN,USA,13927,2005-2010
GIN,USA,16792,2000-2005
GIN,USA,3654,1995-2000
GIN,USA,0,1990-1995
GMB,CAN,207,2005-2010
GMB,CAN,197,2000-2005
GMB,CAN,276,1995-2000
GMB,CAN,97,1990-1995
GMB,USA,1502,2005-2010
GMB,USA,1933,2000-2005
GMB,USA,6304,1995-2000
GMB,USA,1584,1990-1995
GNB,CAN,20,2005-2010
GNB,CAN,27,2000-2005
GNB,CAN,29,1995-2000
GNB,CAN,6,1990-1995
GNB,USA,15,2005-2010
GNB,USA,22,2000-2005
GNB,USA,59,1995-2000
GNB,USA,4,1990-1995
KEN,CAN,5862,2005-2010
KEN,CAN,1478,2000-2005
KEN,CAN,8956,1995-2000
KEN,CAN,4932,1990-1995
KEN,USA,38282,2005-2010
KEN,USA,18336,2000-2005
KEN,USA,30231,1995-2000
KEN,USA,14004,1990-1995
LBR,CAN,417,2005-2010
LBR,CAN,883,2000-2005
LBR,CAN,0,1995-2000
LBR,CAN,199,1990-1995
LBR,USA,1377,2005-2010
LBR,USA,13907,2000-2005
LBR,USA,0,1995-2000
LBR,USA,7623,1990-1995
LBY,CAN,408,2005-2010
LBY,CAN,711,2000-2005
LBY,CAN,4862,1995-2000
LBY,CAN,970,1990-1995
LBY,USA,229,2005-2010
LBY,USA,541,2000-2005
LBY,USA,17766,1995-2000
LBY,USA,400,1990-1995
LSO,CAN,6,2005-2010
LSO,CAN,0,2000-2005
LSO,CAN,125,1995-2000
LSO,CAN,0,1990-1995
LSO,USA,20,2005-2010
LSO,USA,0,2000-2005
LSO,USA,579,1995-2000
LSO,USA,2,1990-1995
MAR,CAN,11246,2005-2010
MAR,CAN,8421,2000-2005
MAR,CAN,9948,1995-2000
MAR,CAN,6555,1990-1995
MAR,USA,13310,2005-2010
MAR,USA,10769,2000-2005
MAR,USA,20572,1995-2000
MAR,USA,9243,1990-1995
MLI,CAN,501,2005-2010
MLI,CAN,446,2000-2005
MLI,CAN,617,1995-2000
MLI,CAN,134,1990-1995
MLI,USA,407,2005-2010
MLI,USA,725,2000-2005
MLI,USA,550,1995-2000
MLI,USA,0,1990-1995
MOZ,CAN,445,2005-2010
MOZ,CAN,387,2000-2005
MOZ,CAN,1242,1995-2000
MOZ,CAN,0,1990-1995
MOZ,USA,955,2005-2010
MOZ,USA,942,2000-2005
MOZ,USA,5924,1995-2000
MOZ,USA,0,1990-1995
MRT,CAN,128,2005-2010
MRT,CAN,0,2000-2005
MRT,CAN,124,1995-2000
MRT,CAN,50,1990-1995
MRT,USA,17,2005-2010
MRT,USA,0,2000-2005
MRT,USA,529,1995-2000
MRT,USA,197,1990-1995
MUS,CAN,1436,2005-2010
MUS,CAN,1523,2000-2005
MUS,CAN,1530,1995-2000
MUS,CAN,741,1990-1995
MWI,CAN,192,2005-2010
MWI,CAN,345,2000-2005
MWI,CAN,489,1995-2000
MWI,CAN,429,1990-1995
MWI,USA,233,2005-2010
MWI,USA,603,2000-2005
MWI,USA,1237,1995-2000
MWI,USA,1132,1990-1995
NAM,CAN,4,2005-2010
NAM,CAN,0,2000-2005
NAM,CAN,309,1995-2000
NAM,CAN,0,1990-1995
NER,CAN,165,2005-2010
NER,CAN,154,2000-2005
NER,CAN,197,1995-2000
NER,CAN,22,1990-1995
NER,USA,148,2005-2010
NER,USA,200,2000-2005
NER,USA,1644,1995-2000
NER,USA,9,1990-1995
NGA,CAN,9338,2005-2010
NGA,CAN,6423,2000-2005
NGA,CAN,4867,1995-2000
NGA,CAN,2361,1990-1995
NGA,USA,103012,2005-2010
NGA,USA,72619,2000-2005
NGA,USA,72162,1995-2000
NGA,USA,15069,1990-1995
REU,CAN,49,2005-2010
REU,CAN,37,2000-2005
REU,CAN,22,1995-2000
REU,CAN,12,1990-1995
REU,USA,9,2005-2010
REU,USA,6,2000-2005
REU,USA,29,1995-2000
REU,USA,12,1990-1995
SDN,CAN,8607,2005-2010
SDN,CAN,3836,2000-2005
SDN,CAN,10779,1995-2000
SDN,CAN,1,1990-1995
SDN,USA,40912,2005-2010
SDN,USA,17868,2000-2005
SDN,USA,67843,1995-2000
SDN,USA,0,1990-1995
SEN,CAN,1307,2005-2010
SEN,CAN,1052,2000-2005
SEN,CAN,2275,1995-2000
SEN,CAN,64,1990-1995
SEN,USA,2519,2005-2010
SEN,USA,2569,2000-2005
SEN,USA,12302,1995-2000
SEN,USA,333,1990-1995
SLE,CAN,38,2005-2010
SLE,CAN,0,2000-2005
SLE,CAN,415,1995-2000
SLE,CAN,275,1990-1995
SLE,USA,18,2005-2010
SLE,USA,0,2000-2005
SLE,USA,2664,1995-2000
SLE,USA,3934,1990-1995
SOM,CAN,2966,2005-2010
SOM,CAN,1612,2000-2005
SOM,CAN,2833,1995-2000
SOM,CAN,5286,1990-1995
SOM,USA,28767,2005-2010
SOM,USA,19887,2000-2005
SOM,USA,20281,1995-2000
SOM,USA,19006,1990-1995
STP,CAN,1,2005-2010
STP,CAN,0,2000-2005
STP,CAN,2,1995-2000
STP,CAN,0,1990-1995
STP,USA,7,2005-2010
STP,USA,9,2000-2005
STP,USA,29,1995-2000
STP,USA,0,1990-1995
TCD,CAN,656,2005-2010
TCD,CAN,0,2000-2005
TCD,CAN,3,1995-2000
TCD,CAN,88,1990-1995
TCD,USA,1895,2005-2010
TCD,USA,0,2000-2005
TCD,USA,9,1995-2000
TCD,USA,0,1990-1995
TGO,CAN,260,2005-2010
TGO,CAN,129,2000-2005
TGO,CAN,0,1995-2000
TGO,CAN,229,1990-1995
TGO,USA,77,2005-2010
TGO,USA,47,2000-2005
TGO,USA,0,1995-2000
TGO,USA,32,1990-1995
TUN,CAN,202,2005-2010
TUN,CAN,1026,2000-2005
TUN,CAN,2064,1995-2000
TUN,CAN,1363,1990-1995
TUN,USA,5,2005-2010
TUN,USA,4,2000-2005
TUN,USA,2546,1995-2000
TUN,USA,510,1990-1995
ZAF,CAN,5097,2005-2010
ZAF,CAN,2787,2000-2005
ZAF,CAN,3922,1995-2000
ZAF,CAN,0,1990-1995
ZAF,USA,11519,2005-2010
ZAF,USA,7440,2000-2005
ZAF,USA,18994,1995-2000
ZAF,USA,0,1990-1995
ZMB,CAN,114,2005-2010
ZMB,CAN,221,2000-2005
ZMB,CAN,1159,1995-2000
ZMB,CAN,3,1990-1995
ZMB,USA,1,2005-2010
ZMB,USA,92,2000-2005
ZMB,USA,4463,1995-2000
ZMB,USA,8,1990-1995
ZWE,CAN,11903,2005-2010
ZWE,CAN,9681,2000-2005
ZWE,CAN,2153,1995-2000
ZWE,CAN,1032,1990-1995
ZWE,USA,20637,2005-2010
ZWE,USA,17696,2000-2005
ZWE,USA,7493,1995-2000
ZWE,USA,2722,1990-1995
BEN,CAF,31,2005-2010
BEN,CAF,0,2000-2005
BEN,CAF,0,1995-2000
BEN,CAF,0,1990-1995
BEN,COG,1451,2005-2010
BEN,COG,0,2000-2005
BEN,COG,0,1995-2000
BEN,COG,0,1990-1995
BEN,EGY,1,2005-2010
BEN,EGY,0,2000-2005
BEN,EGY,0,1995-2000
BEN,EGY,0,1990-1995
BEN,GAB,1225,2005-2010
BEN,GAB,0,2000-2005
BEN,GAB,2343,1995-2000
BEN,GAB,0,1990-1995
BEN,GHA,1091,2005-2010
BEN,GHA,0,2000-2005
BEN,GHA,1705,1995-2000
BEN,GHA,0,1990-1995
BEN,MRT,56,2005-2010
BEN,MRT,0,2000-2005
BEN,MRT,0,1995-2000
BEN,MRT,0,1990-1995
BEN,NGA,8294,2005-2010
BEN,NGA,0,2000-2005
BEN,NGA,17272,1995-2000
BEN,NGA,0,1990-1995
BEN,STP,13,2005-2010
BEN,STP,0,2000-2005
BEN,STP,24,1995-2000
BEN,STP,0,1990-1995
BEN,TGO,4729,2005-2010
BEN,TGO,0,2000-2005
BEN,TGO,28815,1995-2000
BEN,TGO,0,1990-1995
BEN,ZAF,15,2005-2010
BEN,ZAF,0,2000-2005
BEN,ZAF,2,1995-2000
BEN,ZAF,0,1990-1995
BFA,BEN,5487,2005-2010
BFA,BEN,8652,2000-2005
BFA,BEN,3717,1995-2000
BFA,BEN,2079,1990-1995
BFA,CAF,106,2005-2010
BFA,CAF,104,2000-2005
BFA,CAF,5,1995-2000
BFA,CAF,30,1990-1995
BFA,CIV,153283,2005-2010
BFA,CIV,123186,2000-2005
BFA,CIV,240742,1995-2000
BFA,CIV,268297,1990-1995
BFA,COG,204,2005-2010
BFA,COG,93,2000-2005
BFA,COG,0,1995-2000
BFA,COG,0,1990-1995
BFA,DZA,2,2005-2010
BFA,DZA,7,2000-2005
BFA,DZA,0,1995-2000
BFA,DZA,0,1990-1995
BFA,EGY,33,2005-2010
BFA,EGY,38,2000-2005
BFA,EGY,0,1995-2000
BFA,EGY,0,1990-1995
BFA,ESH,1,2005-2010
BFA,ESH,6,2000-2005
BFA,ESH,0,1995-2000
BFA,ESH,0,1990-1995
BFA,GAB,2726,2005-2010
BFA,GAB,3688,2000-2005
BFA,GAB,828,1995-2000
BFA,GAB,100,1990-1995
BFA,GHA,48266,2005-2010
BFA,GHA,55529,2000-2005
BFA,GHA,15364,1995-2000
BFA,GHA,0,1990-1995
BFA,GIN,15,2005-2010
BFA,GIN,140,2000-2005
BFA,GIN,3,1995-2000
BFA,GIN,424,1990-1995
BFA,GMB,1,2005-2010
BFA,GMB,3,2000-2005
BFA,GMB,0,1995-2000
BFA,GMB,0,1990-1995
BFA,LBR,353,2005-2010
BFA,LBR,134,2000-2005
BFA,LBR,820,1995-2000
BFA,LBR,0,1990-1995
BFA,LBY,2,2005-2010
BFA,LBY,10,2000-2005
BFA,LBY,0,1995-2000
BFA,LBY,0,1990-1995
BFA,MLI,4509,2005-2010
BFA,MLI,7118,2000-2005
BFA,MLI,1,1995-2000
BFA,MLI,0,1990-1995
BFA,MRT,23,2005-2010
BFA,MRT,55,2000-2005
BFA,MRT,0,1995-2000
BFA,MRT,0,1990-1995
BFA,NER,6375,2005-2010
BFA,NER,9586,2000-2005
BFA,NER,10746,1995-2000
BFA,NER,3904,1990-1995
BFA,NGA,3354,2005-2010
BFA,NGA,6757,2000-2005
BFA,NGA,1479,1995-2000
BFA,NGA,0,1990-1995
BFA,SEN,1,2005-2010
BFA,SEN,10,2000-2005
BFA,SEN,0,1995-2000
BFA,SEN,0,1990-1995
BFA,SLE,9,2005-2010
BFA,SLE,135,2000-2005
BFA,SLE,53,1995-2000
BFA,SLE,0,1990-1995
BFA,STP,11,2005-2010
BFA,STP,14,2000-2005
BFA,STP,5,1995-2000
BFA,STP,1,1990-1995
BFA,TGO,155,2005-2010
BFA,TGO,463,2000-2005
BFA,TGO,2412,1995-2000
BFA,TGO,0,1990-1995
BFA,ZAF,55,2005-2010
BFA,ZAF,177,2000-2005
BFA,ZAF,0,1995-2000
BFA,ZAF,0,1990-1995
BWA,AGO,5,2005-2010
BWA,AGO,0,2000-2005
BWA,AGO,0,1995-2000
BWA,AGO,0,1990-1995
BWA,BDI,267,2005-2010
BWA,BDI,0,2000-2005
BWA,BDI,0,1995-2000
BWA,BDI,0,1990-1995
BWA,EGY,2,2005-2010
BWA,EGY,1,2000-2005
BWA,EGY,0,1995-2000
BWA,EGY,0,1990-1995
BWA,KEN,3,2005-2010
BWA,KEN,0,2000-2005
BWA,KEN,0,1995-2000
BWA,KEN,0,1990-1995
BWA,NAM,28,2005-2010
BWA,NAM,124,2000-2005
BWA,NAM,0,1995-2000
BWA,NAM,131,1990-1995
BWA,RWA,28,2005-2010
BWA,RWA,0,2000-2005
BWA,RWA,4,1995-2000
BWA,RWA,0,1990-1995
BWA,SSD,198,2005-2010
BWA,SSD,0,2000-2005
BWA,SSD,0,1995-2000
BWA,SSD,0,1990-1995
BWA,SWZ,2,2005-2010
BWA,SWZ,0,2000-2005
BWA,SWZ,0,1995-2000
BWA,SWZ,0,1990-1995
BWA,TZA,61,2005-2010
BWA,TZA,7,2000-2005
BWA,TZA,0,1995-2000
BWA,TZA,0,1990-1995
BWA,UGA,74,2005-2010
BWA,UGA,0,2000-2005
BWA,UGA,8,1995-2000
BWA,UGA,0,1990-1995
BWA,ZAF,18695,2005-2010
BWA,ZAF,14276,2000-2005
BWA,ZAF,27,1995-2000
BWA,ZAF,1755,1990-1995
BWA,ZMB,12,2005-2010
BWA,ZMB,8,2000-2005
BWA,ZMB,0,1995-2000
BWA,ZMB,0,1990-1995
CAF,AGO,11,2005-2010
CAF,AGO,0,2000-2005
CAF,AGO,0,1995-2000
CAF,AGO,7,1990-1995
CAF,BDI,850,2005-2010
CAF,BDI,0,2000-2005
CAF,BDI,0,1995-2000
CAF,BDI,0,1990-1995
CAF,COG,7037,2005-2010
CAF,COG,4209,2000-2005
CAF,COG,574,1995-2000
CAF,COG,0,1990-1995
CAF,EGY,5,2005-2010
CAF,EGY,11,2000-2005
CAF,EGY,0,1995-2000
CAF,EGY,0,1990-1995
CAF,KEN,7,2005-2010
CAF,KEN,0,2000-2005
CAF,KEN,2,1995-2000
CAF,KEN,0,1990-1995
CAF,RWA,73,2005-2010
CAF,RWA,0,2000-2005
CAF,RWA,6,1995-2000
CAF,RWA,0,1990-1995
CAF,SSD,5599,2005-2010
CAF,SSD,3085,2000-2005
CAF,SSD,538,1995-2000
CAF,SSD,0,1990-1995
CAF,STP,100,2005-2010
CAF,STP,116,2000-2005
CAF,STP,13,1995-2000
CAF,STP,0,1990-1995
CAF,TCD,18023,2005-2010
CAF,TCD,38750,2000-2005
CAF,TCD,1348,1995-2000
CAF,TCD,0,1990-1995
CAF,TGO,2,2005-2010
CAF,TGO,3,2000-2005
CAF,TGO,103,1995-2000
CAF,TGO,0,1990-1995
CAF,UGA,263,2005-2010
CAF,UGA,0,2000-2005
CAF,UGA,137,1995-2000
CAF,UGA,0,1990-1995
CAF,ZAF,5,2005-2010
CAF,ZAF,14,2000-2005
CAF,ZAF,12,1995-2000
CAF,ZAF,0,1990-1995
CIV,AGO,159,2005-2010
CIV,AGO,223,2000-2005
CIV,AGO,0,1995-2000
CIV,AGO,3,1990-1995
CIV,BEN,13631,2005-2010
CIV,BEN,41516,2000-2005
CIV,BEN,6137,1995-2000
CIV,BEN,1224,1990-1995
CIV,BFA,119154,2005-2010
CIV,BFA,120271,2000-2005
CIV,BFA,140370,1995-2000
CIV,BFA,76909,1990-1995
CIV,BWA,2,2005-2010
CIV,BWA,10,2000-2005
CIV,BWA,0,1995-2000
CIV,BWA,0,1990-1995
CIV,CAF,511,2005-2010
CIV,CAF,559,2000-2005
CIV,CAF,14,1995-2000
CIV,CAF,28,1990-1995
CIV,CMR,220,2005-2010
CIV,CMR,1652,2000-2005
CIV,CMR,0,1995-2000
CIV,CMR,0,1990-1995
CIV,COG,9793,2005-2010
CIV,COG,7867,2000-2005
CIV,COG,0,1995-2000
CIV,COG,0,1990-1995
CIV,CPV,88,2005-2010
CIV,CPV,169,2000-2005
CIV,CPV,17,1995-2000
CIV,CPV,0,1990-1995
CIV,DZA,217,2005-2010
CIV,DZA,260,2000-2005
CIV,DZA,0,1995-2000
CIV,DZA,0,1990-1995
CIV,EGY,314,2005-2010
CIV,EGY,344,2000-2005
CIV,EGY,0,1995-2000
CIV,EGY,0,1990-1995
CIV,ESH,273,2005-2010
CIV,ESH,932,2000-2005
CIV,ESH,0,1995-2000
CIV,ESH,0,1990-1995
CIV,GAB,10513,2005-2010
CIV,GAB,17769,2000-2005
CIV,GAB,572,1995-2000
CIV,GAB,44,1990-1995
CIV,GHA,16238,2005-2010
CIV,GHA,23063,2000-2005
CIV,GHA,2286,1995-2000
CIV,GHA,0,1990-1995
CIV,GIN,3779,2005-2010
CIV,GIN,4343,2000-2005
CIV,GIN,273,1995-2000
CIV,GIN,91933,1990-1995
CIV,GMB,887,2005-2010
CIV,GMB,2951,2000-2005
CIV,GMB,0,1995-2000
CIV,GMB,0,1990-1995
CIV,GNB,132,2005-2010
CIV,GNB,264,2000-2005
CIV,GNB,17,1995-2000
CIV,GNB,0,1990-1995
CIV,GNQ,1,2005-2010
CIV,GNQ,6,2000-2005
CIV,GNQ,0,1995-2000
CIV,GNQ,0,1990-1995
CIV,LBR,98516,2005-2010
CIV,LBR,20749,2000-2005
CIV,LBR,15698,1995-2000
CIV,LBR,0,1990-1995
CIV,LBY,322,2005-2010
CIV,LBY,503,2000-2005
CIV,LBY,0,1995-2000
CIV,LBY,0,1990-1995
CIV,MAR,15,2005-2010
CIV,MAR,27,2000-2005
CIV,MAR,0,1995-2000
CIV,MAR,0,1990-1995
CIV,MDG,1,2005-2010
CIV,MDG,2,2000-2005
CIV,MDG,0,1995-2000
CIV,MDG,0,1990-1995
CIV,MLI,19046,2005-2010
CIV,MLI,30504,2000-2005
CIV,MLI,19313,1995-2000
CIV,MLI,5955,1990-1995
CIV,MRT,2577,2005-2010
CIV,MRT,5427,2000-2005
CIV,MRT,10,1995-2000
CIV,MRT,0,1990-1995
CIV,NER,3139,2005-2010
CIV,NER,6980,2000-2005
CIV,NER,200,1995-2000
CIV,NER,0,1990-1995
CIV,NGA,25004,2005-2010
CIV,NGA,56201,2000-2005
CIV,NGA,3663,1995-2000
CIV,NGA,0,1990-1995
CIV,SEN,2606,2005-2010
CIV,SEN,7822,2000-2005
CIV,SEN,14,1995-2000
CIV,SEN,0,1990-1995
CIV,SLE,946,2005-2010
CIV,SLE,24349,2000-2005
CIV,SLE,929,1995-2000
CIV,SLE,8,1990-1995
CIV,SSD,136,2005-2010
CIV,SSD,184,2000-2005
CIV,SSD,0,1995-2000
CIV,SSD,0,1990-1995
CIV,STP,55,2005-2010
CIV,STP,81,2000-2005
CIV,STP,1,1995-2000
CIV,STP,0,1990-1995
CIV,SWZ,1,2005-2010
CIV,SWZ,0,2000-2005
CIV,SWZ,0,1995-2000
CIV,SWZ,0,1990-1995
CIV,TGO,5172,2005-2010
CIV,TGO,7685,2000-2005
CIV,TGO,15644,1995-2000
CIV,TGO,0,1990-1995
CIV,TUN,24,2005-2010
CIV,TUN,18,2000-2005
CIV,TUN,0,1995-2000
CIV,TUN,0,1990-1995
CIV,UGA,53,2005-2010
CIV,UGA,71,2000-2005
CIV,UGA,44,1995-2000
CIV,UGA,0,1990-1995
CIV,ZAF,1083,2005-2010
CIV,ZAF,2047,2000-2005
CIV,ZAF,112,1995-2000
CIV,ZAF,29,1990-1995
CIV,ZMB,17,2005-2010
CIV,ZMB,49,2000-2005
CIV,ZMB,0,1995-2000
CIV,ZMB,0,1990-1995
CMR,CAF,3745,2005-2010
CMR,CAF,928,2000-2005
CMR,CAF,0,1995-2000
CMR,CAF,5385,1990-1995
CMR,COG,4075,2005-2010
CMR,COG,461,2000-2005
CMR,COG,0,1995-2000
CMR,COG,1289,1990-1995
CMR,EGY,25,2005-2010
CMR,EGY,7,2000-2005
CMR,EGY,0,1995-2000
CMR,EGY,0,1990-1995
CMR,GAB,5735,2005-2010
CMR,GAB,683,2000-2005
CMR,GAB,2699,1995-2000
CMR,GAB,5396,1990-1995
